fr24_id,hex,callsign,lat,lon,track,alt,gspeed,vspeed,squawk,timestamp,source
3b53ba83,78157D,CHH7357,22.57846,113.96248,328,8750,227,1664,3163,2025-07-19T13:14:59Z,ADSB
3b53cf29,780666,CSZ9635,22.67522,113.91037,323,13000,340,704,3146,2025-07-19T13:30:00Z,ADSB
3b53d896,780839,CSZ9455,22.5878,113.98026,342,9200,266,2688,4226,2025-07-19T13:30:00Z,ADSB
3b534330,76BCC4,TGW182,22.4192,114.16943,344,39100,487,-64,0161,2025-07-19T13:30:00Z,ADSB
3b53eb1e,78195A,CQN2164,22.53218,113.92388,35,7250,208,1728,3144,2025-07-19T13:45:00Z,ADSB
3b53c998,780698,CCA110,22.35622,114.24453,331,16375,364,2688,5747,2025-07-19T13:45:00Z,ADSB
3b53e16d,781948,CSN8587,22.62155,113.9416,2,10750,285,2880,3143,2025-07-19T13:45:00Z,ADSB
3b53e3c7,781F39,CSZ9209,22.72787,113.85152,332,11825,343,2304,3152,2025-07-19T13:45:00Z,ADSB
3b53f741,78083A,CSZ8915,22.57756,113.90783,69,4925,220,2816,2431,2025-07-19T14:00:00Z,ADSB
3b53f8e4,78002D,,22.69132,113.93319,327,10775,160,0,0621,2025-07-19T13:59:58Z,MLAT
3b53ffe5,781130,EPA6267,22.61587,113.88148,336,7300,242,704,3160,2025-07-19T14:15:00Z,ADSB
3b5390ad,8880F1,HVN490,22.48892,114.08213,9,37050,440,0,5556,2025-07-19T14:30:00Z,ADSB
3b54192b,7802C5,CSZ9469,22.70809,114.05218,14,12925,325,2112,4225,2025-07-19T14:45:00Z,ADSB
3b541611,78021A,CPA3262,22.53452,114.13467,339,22625,424,-128,3343,2025-07-19T14:59:59Z,ADSB
3b53f0da,8881A2,BAV9589,22.36989,113.86469,99,9675,318,832,3512,2025-07-19T15:15:00Z,ADSB
3b54215d,789288,HGB872,22.34247,114.16952,350,16175,349,1792,3335,2025-07-19T15:15:00Z,ADSB
3b5433e8,7805EE,CCA116,22.39814,114.16972,346,17750,327,1792,3337,2025-07-19T15:29:58Z,ADSB
3b53e755,88816A,HVN501,22.73663,113.88397,182,32125,482,0,0070,2025-07-19T16:00:00Z,ADSB
3b544143,780A3C,CPA251,22.57965,114.02969,347,18100,416,512,5123,2025-07-19T16:00:00Z,ADSB
3b53b8b0,7801DC,CPA501,22.40657,114.1455,249,4650,228,-576,3665,2025-07-19T16:44:59Z,ADSB
3b53da20,06A1E6,QTR8418,22.37915,114.24139,310,5075,191,0,6040,2025-07-19T16:44:59Z,ADSB
3b53bfea,780AC4,HKE651,22.34303,113.99769,251,1900,149,-832,6057,2025-07-19T16:59:59Z,ADSB
3b53c546,750549,RMY3507,22.3832,114.12272,250,4225,226,-1408,2157,2025-07-19T16:59:59Z,ADSB
3b53e17c,78926C,AHK217,22.41988,114.23762,252,5075,225,64,3622,2025-07-19T16:59:58Z,ADSB
3b546125,300990,LSI114,22.50856,114.13427,344,15950,354,1472,5144,2025-07-19T16:59:58Z,ADSB
3b53ce13,780A1E,HKC6652,22.34764,114.01209,251,2175,160,-960,4760,2025-07-19T17:14:59Z,ADSB
3b548e5b,789204,CPA321,22.3987,114.04312,335,14550,319,1216,5364,2025-07-19T17:14:58Z,ADSB
3b53f9cc,8990A6,CAL5825,22.39903,114.17226,250,5175,235,-1408,2666,2025-07-19T17:14:59Z,ADSB
3b52a0da,780A13,HKC376,22.35653,114.03971,250,2675,168,-1024,1423,2025-07-19T17:30:00Z,ADSB
3b549d82,780205,CPA233,22.62456,114.09207,334,16925,396,1344,5342,2025-07-19T17:30:00Z,ADSB
3b53f7b7,84B84B,APJ69,22.41092,114.21107,253,5075,218,0,3755,2025-07-19T17:30:00Z,ADSB
3b5464d9,882DA4,KMI525,22.36075,114.05276,251,2950,178,-960,5251,2025-07-19T17:44:59Z,ADSB
3b546b60,71C391,KAL462,22.36043,114.07639,18,37100,474,-64,5504,2025-07-19T17:44:58Z,ADSB
3b543eb7,789236,CPA479,22.41504,114.22918,264,5300,216,-320,2673,2025-07-19T17:44:58Z,ADSB
3b53145c,ABB6B5,FDX77,22.52792,113.89272,8,13575,343,-832,1515,2025-07-19T17:59:59Z,ADSB
3b547053,78922C,HKE561,22.3857,114.19923,285,5100,208,0,5517,2025-07-19T17:59:59Z,ADSB
3b54b1f4,4D0103,CLX7366,22.59371,114.10721,334,17075,406,1344,5143,2025-07-19T17:59:59Z,ADSB
3b54c0e4,789275,CPA259,22.5602,114.02106,350,16475,304,1024,5161,2025-07-19T18:14:59Z,ADSB
3b5492ee,789264,CPA469,22.38916,114.14144,250,4650,221,-1088,2664,2025-07-19T18:14:59Z,ADSB
3b532b4e,710100,SVA986,22.34107,113.99165,250,1850,158,-768,4275,2025-07-19T18:30:00Z,ADSB
3b54cf7a,71C357,ABL392,22.38837,114.10848,12,18850,317,1856,3533,2025-07-19T18:29:59Z,ADSB
3b533e8a,8940BA,DHX729,22.38551,114.2274,280,5100,204,-128,4446,2025-07-19T18:44:59Z,ADSB
3b547949,750484,AXM1561,22.42063,114.01316,170,36125,454,-64,0075,2025-07-19T18:59:59Z,ADSB
3b54e743,71C303,JJA6032,22.71071,114.04762,334,23050,406,1472,3560,2025-07-19T18:59:58Z,ADSB
3b54ee37,846A5B,NCA202,22.5889,114.10985,334,18150,446,1024,3530,2025-07-19T19:14:59Z,ADSB
3b550684,780B92,CSS152,22.46262,114.15105,348,20175,381,1920,3356,2025-07-19T19:44:59Z,ADSB
3b550ed5,78926C,AHK768,22.37723,114.19674,340,16125,358,1728,5711,2025-07-19T19:59:59Z,ADSB
3b531f96,781945,CSN306,22.47835,113.87024,341,13950,377,-2176,0216,2025-07-19T20:14:59Z,ADSB
3b55265c,780A13,HKC364,22.62428,114.09202,334,22100,365,512,5142,2025-07-19T20:44:59Z,ADSB
3b5546bb,780231,CPA007,22.3428,114.02345,79,4450,224,1856,5147,2025-07-19T21:29:59Z,ADSB
3b561d14,78074A,CSN3092,22.47153,114.11429,309,14800,393,-64,2775,2025-07-20T05:59:58Z,ADSB
3b55eb2d,781BF4,CSN8482,22.54779,114.24353,311,14800,435,0,4107,2025-07-20T06:44:59Z,ADSB
3b56222f,,,22.51099,114.09806,359,39100,484,128,0,2025-07-20T06:44:58Z,ADSB
3b563372,76BCC1,TGW157,22.55402,114.04478,159,40075,470,0,5347,2025-07-20T07:59:59Z,ADSB
3b56ca06,7817CE,CSZ9527,22.53068,113.86953,153,5625,212,1664,4223,2025-07-20T09:44:58Z,ADSB
3b56c460,78141E,CHH7773,22.66908,113.91138,327,13075,348,2176,4221,2025-07-20T09:44:59Z,ADSB
