fr24_id,hex,callsign,lat,lon,track,alt,gspeed,vspeed,squawk,timestamp,source
3b528817,780676,CSN675S,22.51066,113.87975,340,2850,167,-256,0674,2025-07-19T05:44:57Z,ADSB
3b5281a9,781FB3,CCA825,22.66535,113.88422,183,36100,486,0,6302,2025-07-19T05:44:58Z,ADSB
3b50b015,780A97,CPA815,22.38098,114.06655,250,3200,204,-1344,3206,2025-07-19T05:44:58Z,ADSB
3b51b0f8,896614,UAE9782,22.38548,114.17699,255,4875,204,-320,6201,2025-07-19T05:44:59Z,ADSB
3b527e63,780EB9,CSZ8966,22.53928,113.97801,203,3775,214,-960,1331,2025-07-19T05:44:59Z,ADSB
3b5256bc,7802C1,CSN6163,22.71442,114.07847,263,5450,210,0,1265,2025-07-19T05:44:59Z,ADSB
3b527e18,7803B6,CSZ9802,22.50279,113.91369,242,3275,200,-704,6341,2025-07-19T05:59:58Z,ADSB
3b5282a2,7892A2,CRK113,22.34175,113.9446,250,1175,145,-768,3651,2025-07-19T05:59:57Z,ADSB
3b5263ab,780C44,CCA1313,22.5862,113.88792,68,9450,257,0,3005,2025-07-19T05:59:59Z,ADSB
3b528777,780F78,CSN3088,22.69701,114.10619,281,7375,231,-1088,6267,2025-07-19T05:59:59Z,ADSB
3b525a76,780FDF,CCA765,22.36649,114.02145,250,2600,174,-704,6210,2025-07-19T05:59:59Z,ADSB
3b52813a,780D68,CSZ9514,22.61373,114.0539,215,5400,219,-832,6361,2025-07-19T05:59:59Z,ADSB
3b52678c,789296,HKE705,22.39968,114.12501,251,4450,204,-576,6132,2025-07-19T05:59:59Z,ADSB
3b5253e4,76BCC5,TGW180,22.72387,114.15426,6,39100,508,-64,0153,2025-07-19T05:59:59Z,ADSB
3b50097b,A976A5,GTI3646,22.39348,114.22995,288,5050,196,64,6004,2025-07-19T05:59:59Z,ADSB
3b528014,78194D,CES5289,22.72733,114.20078,263,12800,350,0,5071,2025-07-19T05:59:59Z,ADSB
3b526fb5,780647,CCA2819,22.51712,113.87778,332,2775,170,-896,3012,2025-07-19T06:14:37Z,ADSB
3b52a45b,7801B6,CPA973,22.37403,114.0448,251,2975,197,-896,0177,2025-07-19T06:14:58Z,ADSB
3b526efd,7801B2,HKE737,22.38218,114.1656,251,4750,212,-768,0752,2025-07-19T06:14:59Z,ADSB
3b524518,86CED2,ANA965,22.54532,113.86221,333,2225,171,-960,1020,2025-07-19T06:29:41Z,ADSB
3b524d17,781226,CSZ9236,22.48664,113.86774,7,2875,189,-256,6215,2025-07-19T06:29:58Z,ADSB
3b528aca,781F3A,CSZ8926,22.62751,114.00762,160,5500,210,-128,7226,2025-07-19T06:29:58Z,ADSB
3b528673,781478,CSZ9632,22.51556,114.0228,243,4525,208,-640,0632,2025-07-19T06:29:59Z,ADSB
3b5294a5,78927C,CRK253,22.38318,114.07349,250,3425,200,-1216,2607,2025-07-19T06:29:58Z,ADSB
3b52ab08,780B5F,CHH7119,22.60419,114.14395,83,29100,453,128,4510,2025-07-19T06:29:59Z,ADSB
3b527668,88530D,THA628,22.41934,114.20019,295,5050,200,0,6110,2025-07-19T06:29:58Z,ADSB
3b52b2c1,780B35,CES5016,22.43306,114.10471,13,16400,341,1600,5750,2025-07-19T06:29:59Z,ADSB
3b52a174,780191,CPA495,22.37773,114.05676,251,3075,204,-1344,2656,2025-07-19T06:44:59Z,ADSB
3b524361,780A80,CPA780,22.40904,114.15247,250,4825,212,-960,7003,2025-07-19T06:44:59Z,ADSB
3b510748,407CD1,BAW31,22.3832,114.24952,309,5075,204,0,2260,2025-07-19T06:44:59Z,ADSB
3b529804,781146,CSN3554,22.50247,113.90869,261,3000,190,-1088,0613,2025-07-19T06:44:59Z,ADSB
3b52c50e,780EF4,GCR7676,22.65244,113.98016,41,14800,330,-128,4225,2025-07-19T06:44:59Z,ADSB
3b529f37,7800FF,CES5339,22.50331,113.89547,289,2875,187,128,6363,2025-07-19T06:59:58Z,ADSB
3b5284fb,780A59,CPA750,22.36761,114.02547,250,2675,194,-1024,6114,2025-07-19T06:59:59Z,ADSB
3b529c26,789236,CPA930,22.39712,114.11707,250,4425,212,-1152,6540,2025-07-19T06:59:59Z,ADSB
3b524e48,4D010C,ICV9275,22.36981,114.21661,278,5100,223,64,3103,2025-07-19T06:59:58Z,ADSB
3b529b3d,7805FE,CSN3352,22.63664,113.98341,181,5475,220,64,3352,2025-07-19T06:59:59Z,ADSB
3b527ab9,78050D,CSZ8920,22.67834,114.15018,286,6625,214,-1024,7207,2025-07-19T06:59:59Z,ADSB
3b527fb3,78069F,CDG7629,22.5432,113.86332,333,2275,148,-704,0123,2025-07-19T07:14:59Z,ADSB
3b5276e2,8840EE,BKP805,22.35699,113.99206,251,2075,185,-1344,0772,2025-07-19T07:14:59Z,ADSB
3b52a31d,781578,CHH7724,22.51277,113.93352,242,3575,206,-832,5002,2025-07-19T07:14:59Z,ADSB
3b52a417,780D00,CSZ8697,22.69259,113.98905,248,12800,392,64,5036,2025-07-19T07:14:59Z,ADSB
3b52d3b0,781604,CES5650,22.69112,114.01641,41,14800,336,-64,2432,2025-07-19T07:14:59Z,ADSB
3b52a2c1,78000A,CHH7156,22.62035,114.02595,208,4750,243,-1024,7752,2025-07-19T07:14:59Z,ADSB
3b513c5e,3C70C2,GEC8460,22.35585,114.24922,301,5100,242,64,7714,2025-07-19T07:14:58Z,ADSB
3b52c5ce,4A1A62,THY6137,22.66773,114.06931,334,20050,401,1536,5126,2025-07-19T07:14:59Z,ADSB
3b52aa0a,7801D4,HKE111,22.39009,114.09658,251,3950,215,-1408,2673,2025-07-19T07:14:59Z,ADSB
3b52aa36,780192,CPA349,22.35802,113.99526,250,2125,180,-896,6324,2025-07-19T07:29:59Z,ADSB
3b5116fe,C02ECA,ACA7,22.39426,114.10835,250,4200,220,-1216,3613,2025-07-19T07:29:59Z,ADSB
3b52cfb3,781F05,CSN5183,22.72572,114.1851,263,30100,466,0,0602,2025-07-19T07:29:59Z,ADSB
3b528a8b,781564,CSZ9638,22.55077,113.85916,333,2100,161,-896,6464,2025-07-19T07:44:55Z,ADSB
3b50e39a,A47FD9,UAL801,22.34102,113.94262,251,1150,161,-960,3671,2025-07-19T07:45:00Z,ADSB
3b52dd30,780FDF,CCA766,22.37604,114.08213,15,16125,358,2496,3336,2025-07-19T07:45:00Z,ADSB
3b52b3f8,78062A,CSN6752,22.71931,114.12702,263,7525,234,-64,6304,2025-07-19T07:44:59Z,ADSB
3b529b12,781DFB,TBA6073,22.38112,114.06695,251,3725,206,-960,4056,2025-07-19T07:44:59Z,ADSB
3b52b5e4,78206A,CXA8377,22.69478,114.04792,245,5500,221,0,1066,2025-07-19T07:45:00Z,ADSB
3b52a873,78021B,CPA051,22.37747,114.15075,251,4525,218,-1152,6275,2025-07-19T07:44:59Z,ADSB
3b52b0c6,780AA4,CPA367,22.41346,114.23269,286,5100,219,64,1036,2025-07-19T07:45:00Z,ADSB
3b524e81,78130A,CSN6857,22.49698,113.88128,10,2875,188,-128,7421,2025-07-19T07:59:59Z,ADSB
3b52eedf,7809D3,B7199,22.53881,114.02825,67,1625,92,448,0,2025-07-19T07:59:59Z,MLAT
3b515a19,39B225,CMA582,22.39102,114.09876,250,4000,226,-1728,0666,2025-07-19T07:59:59Z,ADSB
3b52c2a4,78119B,CES5243,22.72429,114.20145,254,7125,231,-1216,3365,2025-07-19T08:00:00Z,ADSB
